timestamp,atraccion_id,atraccion_nombre,coord_x,coord_y,velocidad,tiempo_ciclo,visitantes_cola,tiempo_espera,temperatura,ocupacion,estado
2/3/2024 8:12,2,Caballos Mágicos,80,200,4.1,276.73,32,49.2,25.45,93.77,Operativo
2/3/2024 8:12,1,Dragón Veloz,150,300,16.24,187.23,26,27.04,22.01,88.5,Operativo
2/3/2024 8:12,5,Torre del Terror,200,250,11.66,119.04,32,21.16,25.8,70.71,Operativo
2/3/2024 8:18,10,Pequeño Mundo,100,250,1.87,630.89,36,126.18,26.04,74.92,Operativo
2/3/2024 8:18,9,Misterio,250,150,2.46,366.87,30,61.15,22.21,55.32,Operativo
2/3/2024 8:18,8,Cascada,300,280,8.29,326.76,30,54.46,25.96,99.02,Operativo
2/3/2024 8:18,7,Aventura,180,100,5.16,274.18,23,35.03,18.74,82.06,Operativo
2/3/2024 8:18,6,Navegante,280,180,7.3,226.12,51,64.07,21.94,77.85,Operativo
2/3/2024 8:18,5,Torre del Terror,200,250,11.21,129.13,14,10.04,23.75,67.29,Operativo
2/3/2024 8:18,3,Vista al Cielo,350,350,1.48,624.09,23,79.74,28.33,88.9,Operativo
2/3/2024 8:18,1,Dragón Veloz,150,300,24.45,190.2,36,38.04,27.61,100.0,Operativo
2/3/2024 8:18,4,Remolino,120,150,7.3,250.26,11,15.29,28.54,100.0,Mantenimiento
2/3/2024 8:18,2,Caballos Mágicos,80,200,4.6,335.97,38,70.93,23.1,71.94,Operativo
2/3/2024 8:24,1,Dragón Veloz,150,300,17.7,207.29,14,16.12,28.7,85.39,Mantenimiento
2/3/2024 8:24,2,Caballos Mágicos,80,200,3.76,311.45,30,51.91,25.61,74.21,Operativo
2/3/2024 8:24,3,Vista al Cielo,350,350,2.13,603.34,48,160.89,29.04,94.09,Operativo
2/3/2024 8:24,4,Remolino,120,150,7.04,212.97,36,42.59,29.15,80.2,Mantenimiento
2/3/2024 8:24,5,Torre del Terror,200,250,12.1,110.19,19,11.63,22.84,100.0,Operativo
2/3/2024 8:24,6,Navegante,280,180,8.14,254.53,35,49.49,20.6,100.0,Operativo
2/3/2024 8:24,7,Aventura,180,100,5.66,310.03,35,60.28,27.22,79.09,Operativo
2/3/2024 8:24,8,Cascada,300,280,11.27,390.0,27,58.5,23.33,76.35,Operativo
2/3/2024 8:24,9,Misterio,250,150,2.9,345.03,41,78.59,24.93,62.72,Operativo
2/3/2024 8:24,10,Pequeño Mundo,100,250,1.68,626.46,4,13.92,23.4,88.47,Operativo
2/3/2024 8:30,10,Pequeño Mundo,100,250,1.46,657.99,44,160.84,25.77,81.49,Operativo
2/3/2024 8:30,9,Misterio,250,150,3.56,465.79,23,59.52,27.41,100.0,Operativo
2/3/2024 8:30,8,Cascada,300,280,10.04,393.3,20,43.7,21.57,88.82,Mantenimiento
2/3/2024 8:30,6,Navegante,280,180,9.54,239.74,47,62.6,27.54,87.31,Operativo
2/3/2024 8:30,7,Aventura,180,100,4.59,302.56,44,73.96,25.06,68.05,Operativo
2/3/2024 8:30,4,Remolino,120,150,6.56,230.17,45,57.54,22.88,85.77,Operativo
2/3/2024 8:30,3,Vista al Cielo,350,350,2.54,581.0,50,161.39,28.45,86.7,Operativo
2/3/2024 8:30,2,Caballos Mágicos,80,200,2.98,323.05,20,35.89,18.73,100.0,Operativo
2/3/2024 8:30,1,Dragón Veloz,150,300,16.22,156.52,42,36.52,23.58,85.22,Operativo
2/3/2024 8:30,5,Torre del Terror,200,250,12.69,113.81,47,29.72,29.64,85.33,Operativo
2/3/2024 8:36,10,Pequeño Mundo,100,250,1.72,566.39,21,66.08,24.81,87.31,Operativo
2/3/2024 8:36,9,Misterio,250,150,3.01,394.94,6,13.16,27.1,100.0,Mantenimiento
2/3/2024 8:36,8,Cascada,300,280,10.94,324.07,29,52.21,20.15,83.21,Operativo
2/3/2024 8:36,7,Aventura,180,100,5.71,260.62,40,57.92,27.47,91.98,Operativo
2/3/2024 8:36,6,Navegante,280,180,10.31,258.49,21,30.16,23.67,98.68,Cerrado
2/3/2024 8:36,5,Torre del Terror,200,250,12.01,101.67,42,23.72,23.0,80.47,Operativo
2/3/2024 8:36,3,Vista al Cielo,350,350,2.05,637.75,23,81.49,21.85,93.0,Operativo
2/3/2024 8:36,2,Caballos Mágicos,80,200,3.62,327.95,49,89.28,25.07,84.84,Operativo
2/3/2024 8:36,1,Dragón Veloz,150,300,17.6,187.82,23,24.0,20.53,75.71,Operativo
2/3/2024 8:36,4,Remolino,120,150,5.93,252.7,29,40.71,27.43,75.57,Operativo
2/3/2024 8:42,8,Cascada,300,280,9.25,370.01,19,39.06,25.97,91.35,Operativo
2/3/2024 8:42,10,Pequeño Mundo,100,250,1.25,571.27,54,171.38,26.13,82.97,Operativo
2/3/2024 8:42,9,Misterio,250,150,3.04,451.3,44,110.32,17.18,86.11,Operativo
2/3/2024 8:42,7,Aventura,180,100,4.39,332.95,6,11.1,23.41,93.18,Operativo
2/3/2024 8:42,6,Navegante,280,180,7.46,238.53,22,29.15,21.01,100.0,Operativo
2/3/2024 8:42,5,Torre del Terror,200,250,11.79,126.76,28,19.72,23.1,80.88,Operativo
2/3/2024 8:42,4,Remolino,120,150,4.97,243.44,17,22.99,24.12,78.5,Operativo
2/3/2024 8:42,3,Vista al Cielo,350,350,2.29,585.14,30,97.52,21.57,77.33,Cerrado
2/3/2024 8:42,2,Caballos Mágicos,80,200,3.26,301.78,37,62.03,26.91,88.1,Operativo
2/3/2024 8:42,1,Dragón Veloz,150,300,18.95,181.62,29,29.26,22.48,100.0,Operativo
2/3/2024 8:48,10,Pequeño Mundo,100,250,1.91,614.23,25,85.31,29.98,95.48,Operativo
2/3/2024 8:48,9,Misterio,250,150,2.8,402.62,31,69.34,25.14,97.8,Operativo
2/3/2024 8:48,8,Cascada,300,280,10.96,351.4,21,41.0,26.01,86.87,Operativo
2/3/2024 8:48,7,Aventura,180,100,5.87,288.93,29,46.55,29.39,86.47,Operativo
2/3/2024 8:48,6,Navegante,280,180,7.93,247.21,7,9.61,25.97,99.6,Cerrado
2/3/2024 8:48,5,Torre del Terror,200,250,12.04,132.33,17,12.5,29.9,94.02,Mantenimiento
2/3/2024 8:48,4,Remolino,120,150,7.45,230.84,34,43.6,30.15,89.24,Mantenimiento
2/3/2024 8:48,3,Vista al Cielo,350,350,2.49,700.51,29,112.86,27.27,100.0,Operativo
2/3/2024 8:48,2,Caballos Mágicos,80,200,3.87,278.41,28,43.31,30.93,90.26,Mantenimiento
2/3/2024 8:48,1,Dragón Veloz,150,300,23.96,197.21,49,53.68,25.17,87.88,Operativo
2/3/2024 8:54,10,Pequeño Mundo,100,250,2.0,621.91,35,120.93,15.41,82.38,Operativo
2/3/2024 8:54,9,Misterio,250,150,3.24,403.21,0,0.0,20.67,92.75,Operativo
2/3/2024 8:54,8,Cascada,300,280,11.19,320.11,11,19.56,26.82,85.86,Operativo
2/3/2024 8:54,7,Aventura,180,100,3.91,237.17,28,36.89,23.71,78.24,Operativo
2/3/2024 8:54,5,Torre del Terror,200,250,11.85,119.03,34,22.48,26.7,96.76,Operativo
2/3/2024 8:54,3,Vista al Cielo,350,350,2.05,547.16,37,112.47,30.92,98.82,Operativo
2/3/2024 8:54,4,Remolino,120,150,5.32,224.69,36,44.94,26.33,79.64,Operativo
2/3/2024 8:54,2,Caballos Mágicos,80,200,3.9,300.27,47,78.4,22.55,82.29,Operativo
2/3/2024 8:54,1,Dragón Veloz,150,300,21.67,192.13,20,21.35,25.58,99.59,Operativo
2/3/2024 8:54,6,Navegante,280,180,6.72,230.64,30,38.44,22.9,83.21,Operativo
2/3/2024 9:00,10,Pequeño Mundo,100,250,1.65,574.2,44,140.36,26.9,89.07,Operativo
2/3/2024 9:00,1,Dragón Veloz,150,300,15.0,142.23,43,33.98,24.86,86.83,Operativo
2/3/2024 9:00,2,Caballos Mágicos,80,200,3.1,272.96,42,63.69,26.18,69.8,Operativo
2/3/2024 9:00,3,Vista al Cielo,350,350,2.58,546.07,0,0.0,23.43,76.33,Operativo
2/3/2024 9:00,4,Remolino,120,150,6.68,275.22,59,90.21,24.01,85.48,Operativo
2/3/2024 9:00,5,Torre del Terror,200,250,11.06,124.17,47,32.42,30.49,79.25,Operativo
2/3/2024 9:00,6,Navegante,280,180,8.25,241.39,11,14.75,27.22,94.85,Operativo
2/3/2024 9:00,7,Aventura,180,100,5.05,302.43,31,52.09,24.48,94.96,Operativo
2/3/2024 9:00,8,Cascada,300,280,10.48,378.88,27,56.83,23.33,83.21,Operativo
2/3/2024 9:00,9,Misterio,250,150,3.3,406.11,38,85.73,26.0,81.85,Operativo
2/3/2024 9:06,7,Aventura,180,100,3.7,348.52,26,50.34,22.68,92.4,Operativo
2/3/2024 9:06,6,Navegante,280,180,8.45,225.74,26,32.61,29.11,77.52,Operativo
2/3/2024 9:06,9,Misterio,250,150,2.99,381.73,42,89.07,23.85,93.45,Operativo
2/3/2024 9:06,8,Cascada,300,280,11.38,375.58,19,39.64,23.43,95.87,Operativo
2/3/2024 9:06,10,Pequeño Mundo,100,250,1.71,647.91,35,125.98,24.15,86.63,Operativo
2/3/2024 9:06,5,Torre del Terror,200,250,10.13,107.36,26,15.51,24.81,94.23,Operativo
2/3/2024 9:06,3,Vista al Cielo,350,350,2.33,587.35,52,169.68,27.43,100.0,Operativo
2/3/2024 9:06,1,Dragón Veloz,150,300,17.66,156.07,17,14.74,21.49,90.95,Mantenimiento
2/3/2024 9:06,4,Remolino,120,150,6.0,290.9,27,43.63,30.5,78.12,Operativo
2/3/2024 9:06,2,Caballos Mágicos,80,200,3.3,271.71,24,36.23,26.49,91.98,Mantenimiento
2/3/2024 9:12,1,Dragón Veloz,150,300,19.22,179.17,22,21.9,22.12,87.86,Operativo
2/3/2024 9:12,2,Caballos Mágicos,80,200,3.58,315.88,27,47.38,18.0,77.88,Operativo
2/3/2024 9:12,3,Vista al Cielo,350,350,3.05,539.72,40,119.94,22.83,76.29,Mantenimiento
2/3/2024 9:12,4,Remolino,120,150,5.8,205.44,27,30.82,21.9,94.94,Operativo
2/3/2024 9:12,5,Torre del Terror,200,250,11.83,117.48,20,13.05,25.81,100.0,Operativo
2/3/2024 9:12,6,Navegante,280,180,7.5,255.6,24,34.08,27.23,73.83,Operativo
2/3/2024 9:12,7,Aventura,180,100,5.01,281.4,24,37.52,23.46,98.73,Operativo
2/3/2024 9:12,8,Cascada,300,280,8.08,268.41,19,28.33,29.21,81.56,Operativo
2/3/2024 9:12,9,Misterio,250,150,3.17,429.68,8,19.1,23.74,95.05,Operativo
2/3/2024 9:12,10,Pequeño Mundo,100,250,1.52,547.27,29,88.17,25.02,85.78,Operativo
2/3/2024 9:18,7,Aventura,180,100,4.71,283.0,37,58.17,24.87,71.81,Operativo
2/3/2024 9:18,10,Pequeño Mundo,100,250,1.53,605.58,36,121.12,21.39,99.44,Operativo
2/3/2024 9:18,9,Misterio,250,150,3.13,409.61,41,93.3,23.53,90.77,Operativo
2/3/2024 9:18,8,Cascada,300,280,7.28,314.46,28,48.92,25.15,82.82,Mantenimiento
2/3/2024 9:18,6,Navegante,280,180,8.56,223.57,33,40.99,25.15,95.84,Operativo
2/3/2024 9:18,4,Remolino,120,150,5.91,214.05,35,41.62,19.12,88.61,Operativo
2/3/2024 9:18,3,Vista al Cielo,350,350,2.16,547.79,3,9.13,24.12,94.01,Operativo
2/3/2024 9:18,2,Caballos Mágicos,80,200,3.76,284.11,28,44.19,27.9,75.78,Operativo
2/3/2024 9:18,1,Dragón Veloz,150,300,22.85,139.93,22,17.1,23.59,82.64,Operativo
2/3/2024 9:18,5,Torre del Terror,200,250,13.04,128.69,43,30.74,21.94,86.61,Operativo
2/3/2024 9:24,5,Torre del Terror,200,250,11.72,112.7,33,20.66,26.41,89.41,Operativo
2/3/2024 9:24,1,Dragón Veloz,150,300,22.65,174.37,31,30.03,29.91,74.57,Operativo
2/3/2024 9:24,2,Caballos Mágicos,80,200,4.1,318.73,41,72.6,26.6,84.61,Operativo
2/3/2024 9:24,3,Vista al Cielo,350,350,2.01,687.53,42,160.42,30.7,69.12,Operativo
2/3/2024 9:24,4,Remolino,120,150,5.7,197.95,48,52.79,27.63,77.05,Operativo
2/3/2024 9:24,6,Navegante,280,180,7.82,239.38,28,37.24,26.78,63.64,Operativo
2/3/2024 9:24,7,Aventura,180,100,4.61,333.55,18,33.35,24.32,86.38,Operativo
2/3/2024 9:24,8,Cascada,300,280,9.07,370.26,47,96.68,25.55,71.01,Operativo
2/3/2024 9:24,9,Misterio,250,150,3.75,408.2,18,40.82,24.62,76.68,Operativo
2/3/2024 9:24,10,Pequeño Mundo,100,250,1.72,434.19,17,41.01,26.38,92.72,Operativo
2/3/2024 9:30,7,Aventura,180,100,5.09,323.78,53,95.34,25.43,74.56,Operativo
2/3/2024 9:30,6,Navegante,280,180,7.82,241.78,31,41.64,24.64,94.91,Operativo
2/3/2024 9:30,9,Misterio,250,150,3.61,425.27,23,54.34,24.76,89.59,Operativo
2/3/2024 9:30,8,Cascada,300,280,10.62,358.23,36,71.65,28.15,93.92,Operativo
2/3/2024 9:30,10,Pequeño Mundo,100,250,1.78,628.83,34,118.78,22.88,89.01,Operativo
2/3/2024 9:30,5,Torre del Terror,200,250,13.49,120.79,25,16.78,24.46,67.54,Operativo
2/3/2024 9:30,3,Vista al Cielo,350,350,2.94,585.97,26,84.64,26.84,90.51,Operativo
2/3/2024 9:30,1,Dragón Veloz,150,300,21.79,172.92,30,28.82,23.92,92.66,Operativo
2/3/2024 9:30,4,Remolino,120,150,6.24,252.48,19,26.65,22.61,91.69,Operativo
2/3/2024 9:30,2,Caballos Mágicos,80,200,4.72,328.12,41,74.74,26.46,95.75,Operativo
2/3/2024 9:36,1,Dragón Veloz,150,300,19.55,197.06,16,17.52,18.72,100.0,Operativo
2/3/2024 9:36,2,Caballos Mágicos,80,200,4.26,335.76,43,80.21,26.01,95.84,Operativo
2/3/2024 9:36,3,Vista al Cielo,350,350,2.45,576.23,26,83.23,18.95,90.93,Operativo
2/3/2024 9:36,4,Remolino,120,150,6.61,187.92,20,20.88,23.05,71.74,Operativo
2/3/2024 9:36,5,Torre del Terror,200,250,12.1,125.16,26,18.08,22.37,100.0,Operativo
2/3/2024 9:36,7,Aventura,180,100,4.6,279.12,18,27.91,24.16,76.36,Operativo
2/3/2024 9:36,8,Cascada,300,280,9.62,300.74,31,51.79,24.51,76.34,Mantenimiento
2/3/2024 9:36,9,Misterio,250,150,3.53,444.6,35,86.45,29.16,73.81,Operativo
2/3/2024 9:36,10,Pequeño Mundo,100,250,1.51,599.29,31,103.21,24.88,100.0,Operativo
2/3/2024 9:36,6,Navegante,280,180,10.41,214.4,32,38.12,24.65,80.51,Operativo
2/3/2024 9:42,10,Pequeño Mundo,100,250,2.0,645.93,41,147.13,27.91,83.74,Operativo
2/3/2024 9:42,6,Navegante,280,180,8.61,247.63,29,39.9,20.89,88.18,Operativo
2/3/2024 9:42,9,Misterio,250,150,3.78,372.87,22,45.57,22.69,100.0,Operativo
2/3/2024 9:42,8,Cascada,300,280,11.04,335.75,20,37.31,23.03,89.99,Mantenimiento
2/3/2024 9:42,7,Aventura,180,100,5.09,306.53,22,37.46,20.68,72.3,Operativo
2/3/2024 9:42,5,Torre del Terror,200,250,13.59,111.65,41,25.43,27.65,90.57,Operativo
2/3/2024 9:42,3,Vista al Cielo,350,350,2.12,671.77,44,164.21,28.55,89.92,Operativo
2/3/2024 9:42,2,Caballos Mágicos,80,200,3.89,333.22,20,37.02,24.14,83.74,Operativo
2/3/2024 9:42,1,Dragón Veloz,150,300,20.34,132.89,43,31.75,22.86,88.29,Operativo
2/3/2024 9:42,4,Remolino,120,150,6.63,227.98,20,25.33,30.12,79.59,Operativo
2/3/2024 9:48,10,Pequeño Mundo,100,250,1.45,604.62,36,120.92,26.87,96.36,Operativo
2/3/2024 9:48,9,Misterio,250,150,3.02,386.05,22,47.18,28.13,68.48,Operativo
2/3/2024 9:48,8,Cascada,300,280,9.19,367.09,25,50.98,28.8,83.6,Operativo
2/3/2024 9:48,7,Aventura,180,100,5.38,261.8,31,45.09,22.29,82.38,Operativo
2/3/2024 9:48,6,Navegante,280,180,7.44,233.96,27,35.09,27.52,68.21,Operativo
2/3/2024 9:48,5,Torre del Terror,200,250,12.56,104.63,21,12.21,28.41,88.09,Operativo
2/3/2024 9:48,3,Vista al Cielo,350,350,2.49,564.71,44,138.04,21.65,87.62,Operativo
2/3/2024 9:48,2,Caballos Mágicos,80,200,4.13,353.19,36,70.64,28.08,69.31,Operativo
2/3/2024 9:48,1,Dragón Veloz,150,300,19.74,175.18,46,44.77,26.62,99.51,Operativo
2/3/2024 9:48,4,Remolino,120,150,6.6,281.72,28,43.82,27.1,91.73,Operativo
2/3/2024 9:54,7,Aventura,180,100,5.38,289.05,15,24.09,24.51,76.43,Operativo
2/3/2024 9:54,9,Misterio,250,150,2.73,434.79,33,79.71,22.95,85.05,Operativo
2/3/2024 9:54,8,Cascada,300,280,10.19,396.9,37,81.59,22.62,76.49,Operativo
2/3/2024 9:54,6,Navegante,280,180,7.87,241.37,51,68.39,24.52,100.0,Operativo
2/3/2024 9:54,10,Pequeño Mundo,100,250,1.91,481.27,17,45.45,23.49,72.32,Operativo
2/3/2024 9:54,4,Remolino,120,150,6.52,189.07,21,22.06,28.75,83.55,Operativo
2/3/2024 9:54,3,Vista al Cielo,350,350,2.38,547.63,31,94.31,28.4,83.32,Mantenimiento
2/3/2024 9:54,2,Caballos Mágicos,80,200,4.29,273.22,34,51.61,23.92,83.79,Operativo
2/3/2024 9:54,1,Dragón Veloz,150,300,20.62,167.25,27,25.09,21.59,97.56,Operativo
2/3/2024 9:54,5,Torre del Terror,200,250,12.67,112.32,18,11.23,26.48,86.41,Operativo
2/3/2024 10:00,9,Misterio,250,150,3.67,355.13,35,69.05,24.97,90.66,Operativo
2/3/2024 10:00,8,Cascada,300,280,8.5,397.9,25,55.26,25.79,85.38,Operativo
2/3/2024 10:00,7,Aventura,180,100,5.34,327.46,27,49.12,20.47,87.46,Operativo
2/3/2024 10:00,6,Navegante,280,180,9.33,185.83,36,37.17,25.45,100.0,Operativo
2/3/2024 10:00,10,Pequeño Mundo,100,250,1.5,604.68,35,117.58,25.55,77.21,Operativo
2/3/2024 10:00,4,Remolino,120,150,6.17,212.5,17,20.07,26.31,95.04,Operativo
2/3/2024 10:00,3,Vista al Cielo,350,350,2.45,564.7,30,94.12,21.49,77.09,Operativo
2/3/2024 10:00,2,Caballos Mágicos,80,200,4.01,272.66,20,30.3,25.78,88.73,Mantenimiento
2/3/2024 10:00,1,Dragón Veloz,150,300,18.37,221.72,35,43.11,27.03,96.73,Operativo
2/3/2024 10:00,5,Torre del Terror,200,250,12.76,121.84,33,22.34,28.56,97.24,Operativo
2/3/2024 10:06,10,Pequeño Mundo,100,250,2.02,661.75,22,80.88,28.04,83.77,Operativo
2/3/2024 10:06,9,Misterio,250,150,3.73,499.29,33,91.54,26.52,63.67,Operativo
2/3/2024 10:06,8,Cascada,300,280,9.67,391.49,28,60.9,29.98,100.0,Operativo
2/3/2024 10:06,7,Aventura,180,100,4.23,304.95,16,27.11,23.02,97.22,Operativo
2/3/2024 10:06,6,Navegante,280,180,4.67,251.17,42,58.61,24.0,75.37,Operativo
2/3/2024 10:06,5,Torre del Terror,200,250,11.68,123.01,36,24.6,21.53,84.36,Operativo
2/3/2024 10:06,3,Vista al Cielo,350,350,2.06,585.16,22,71.52,26.32,78.52,Operativo
2/3/2024 10:06,2,Caballos Mágicos,80,200,3.84,323.25,38,68.24,22.07,100.0,Operativo
2/3/2024 10:06,1,Dragón Veloz,150,300,18.73,155.86,13,11.26,28.95,75.45,Mantenimiento
2/3/2024 10:06,4,Remolino,120,150,4.87,211.23,28,32.86,30.8,91.97,Operativo
2/3/2024 10:12,7,Aventura,180,100,4.86,355.36,40,78.97,22.23,100.0,Operativo
2/3/2024 10:12,9,Misterio,250,150,1.9,508.71,32,90.44,22.23,89.53,Operativo
2/3/2024 10:12,8,Cascada,300,280,9.56,345.43,49,94.03,28.37,83.03,Operativo
2/3/2024 10:12,6,Navegante,280,180,7.42,232.78,31,40.09,24.29,70.07,Operativo
2/3/2024 10:12,10,Pequeño Mundo,100,250,1.64,549.74,33,100.79,22.07,81.59,Operativo
2/3/2024 10:12,4,Remolino,120,150,7.31,206.72,24,27.56,23.31,82.94,Operativo
2/3/2024 10:12,1,Dragón Veloz,150,300,25.52,182.26,39,39.49,25.13,74.62,Operativo
2/3/2024 10:12,5,Torre del Terror,200,250,12.89,119.38,36,23.88,24.13,78.35,Operativo
2/3/2024 10:12,3,Vista al Cielo,350,350,2.35,551.47,11,33.7,31.73,80.6,Operativo
2/3/2024 10:12,2,Caballos Mágicos,80,200,4.74,351.63,17,33.21,25.82,100.0,Operativo
2/3/2024 10:18,10,Pequeño Mundo,100,250,1.54,624.91,32,111.09,28.21,76.33,Operativo
2/3/2024 10:18,9,Misterio,250,150,3.84,478.19,23,61.1,16.55,82.87,Mantenimiento
2/3/2024 10:18,8,Cascada,300,280,11.58,355.36,54,106.61,24.34,92.39,Operativo
2/3/2024 10:18,6,Navegante,280,180,8.97,217.52,31,37.46,20.85,96.28,Operativo
2/3/2024 10:18,7,Aventura,180,100,4.59,310.86,30,51.81,27.29,69.82,Operativo
2/3/2024 10:18,4,Remolino,120,150,6.86,268.39,38,56.66,23.76,81.25,Operativo
2/3/2024 10:18,3,Vista al Cielo,350,350,2.28,552.07,41,125.75,21.85,78.07,Operativo
2/3/2024 10:18,2,Caballos Mágicos,80,200,3.55,277.37,34,52.39,28.16,96.07,Operativo
2/3/2024 10:18,1,Dragón Veloz,150,300,22.07,194.44,31,33.49,31.53,80.62,Operativo
2/3/2024 10:18,5,Torre del Terror,200,250,13.8,113.41,32,20.16,25.47,74.29,Operativo
2/3/2024 10:24,10,Pequeño Mundo,100,250,1.44,528.49,21,61.66,22.72,98.16,Operativo
2/3/2024 10:24,9,Misterio,250,150,3.92,438.46,31,75.51,30.96,61.64,Operativo
2/3/2024 10:24,8,Cascada,300,280,8.62,371.46,24,49.53,24.69,73.57,Operativo
2/3/2024 10:24,7,Aventura,180,100,4.82,254.85,40,56.63,26.88,90.57,Operativo
2/3/2024 10:24,6,Navegante,280,180,6.96,237.94,32,42.3,24.94,87.32,Operativo
2/3/2024 10:24,5,Torre del Terror,200,250,12.71,121.22,36,24.24,17.74,86.11,Operativo
2/3/2024 10:24,3,Vista al Cielo,350,350,2.41,501.21,34,94.67,22.59,72.83,Mantenimiento
2/3/2024 10:24,2,Caballos Mágicos,80,200,4.18,298.34,44,72.93,28.35,81.01,Operativo
2/3/2024 10:24,1,Dragón Veloz,150,300,21.11,147.59,26,21.32,31.91,88.74,Operativo
2/3/2024 10:24,4,Remolino,120,150,5.73,256.43,36,51.29,28.22,88.91,Operativo
2/3/2024 10:30,10,Pequeño Mundo,100,250,1.47,593.36,43,141.75,26.53,88.22,Operativo
2/3/2024 10:30,9,Misterio,250,150,3.38,485.42,41,110.57,22.48,91.33,Operativo
2/3/2024 10:30,8,Cascada,300,280,9.99,405.59,19,42.81,25.93,96.21,Operativo
2/3/2024 10:30,7,Aventura,180,100,5.86,328.82,11,20.09,22.71,87.42,Operativo
2/3/2024 10:30,6,Navegante,280,180,7.37,248.66,25,34.54,22.97,78.07,Operativo
2/3/2024 10:30,5,Torre del Terror,200,250,8.89,120.49,35,23.43,23.02,85.75,Operativo
2/3/2024 10:30,3,Vista al Cielo,350,350,2.47,591.17,30,98.53,20.45,91.67,Operativo
2/3/2024 10:30,2,Caballos Mágicos,80,200,3.74,338.79,28,52.7,25.9,100.0,Operativo
2/3/2024 10:30,1,Dragón Veloz,150,300,23.03,161.41,28,25.11,23.53,95.56,Mantenimiento
2/3/2024 10:30,4,Remolino,120,150,6.54,237.22,39,51.4,26.26,82.75,Operativo
2/3/2024 10:36,7,Aventura,180,100,5.34,302.74,28,47.09,23.57,86.66,Operativo
2/3/2024 10:36,9,Misterio,250,150,3.14,373.15,43,89.14,23.41,78.1,Operativo
2/3/2024 10:36,8,Cascada,300,280,10.8,372.24,34,70.31,25.18,85.17,Operativo
2/3/2024 10:36,6,Navegante,280,180,8.53,259.42,32,46.12,19.71,87.8,Operativo
2/3/2024 10:36,10,Pequeño Mundo,100,250,1.24,561.04,31,96.62,26.36,78.54,Operativo
2/3/2024 10:36,4,Remolino,120,150,6.32,234.94,26,33.94,24.04,80.65,Operativo
2/3/2024 10:36,1,Dragón Veloz,150,300,19.92,184.04,43,43.97,26.42,87.01,Operativo
2/3/2024 10:36,5,Torre del Terror,200,250,13.38,118.44,40,26.32,29.61,93.55,Operativo
2/3/2024 10:36,3,Vista al Cielo,350,350,2.62,565.79,34,106.87,25.34,83.33,Operativo
2/3/2024 10:36,2,Caballos Mágicos,80,200,3.52,300.32,34,56.73,24.2,97.19,Operativo
2/3/2024 10:42,1,Dragón Veloz,150,300,21.8,168.27,28,26.18,22.38,79.52,Operativo
2/3/2024 10:42,2,Caballos Mágicos,80,200,4.13,352.53,17,33.29,27.86,80.24,Operativo
2/3/2024 10:42,3,Vista al Cielo,350,350,2.79,550.49,26,79.51,19.32,100.0,Operativo
2/3/2024 10:42,4,Remolino,120,150,6.28,268.39,43,64.11,22.13,86.93,Operativo
2/3/2024 10:42,5,Torre del Terror,200,250,11.79,93.28,29,15.03,27.46,84.64,Operativo
2/3/2024 10:42,6,Navegante,280,180,7.72,241.74,45,60.44,24.32,68.63,Operativo
2/3/2024 10:42,7,Aventura,180,100,4.75,358.25,41,81.6,23.46,87.06,Operativo
2/3/2024 10:42,8,Cascada,300,280,9.6,367.09,25,50.98,28.89,77.08,Operativo
2/3/2024 10:42,9,Misterio,250,150,3.23,406.07,37,83.47,24.53,100.0,Operativo
2/3/2024 10:42,10,Pequeño Mundo,100,250,1.6,647.8,39,140.36,30.71,79.42,Operativo
2/3/2024 10:48,10,Pequeño Mundo,100,250,1.83,625.17,24,83.36,22.61,99.47,Operativo
2/3/2024 10:48,9,Misterio,250,150,2.69,399.62,26,57.72,29.66,94.25,Operativo
2/3/2024 10:48,8,Cascada,300,280,9.56,402.73,30,67.12,22.97,70.62,Operativo
2/3/2024 10:48,6,Navegante,280,180,7.68,215.87,39,46.77,24.59,86.18,Operativo
2/3/2024 10:48,7,Aventura,180,100,5.54,339.37,21,39.59,24.54,83.57,Operativo
2/3/2024 10:48,4,Remolino,120,150,6.69,231.23,17,21.84,25.55,70.37,Operativo
2/3/2024 10:48,1,Dragón Veloz,150,300,21.57,177.71,32,31.59,24.89,85.99,Operativo
2/3/2024 10:48,5,Torre del Terror,200,250,9.52,120.12,41,27.36,28.11,93.51,Operativo
2/3/2024 10:48,3,Vista al Cielo,350,350,2.79,582.53,40,129.45,24.0,75.4,Operativo
2/3/2024 10:48,2,Caballos Mágicos,80,200,3.9,314.71,30,52.45,21.72,93.66,Mantenimiento
2/3/2024 10:54,10,Pequeño Mundo,100,250,1.75,576.8,33,105.75,26.19,70.69,Operativo
2/3/2024 10:54,9,Misterio,250,150,3.43,399.47,32,71.02,26.95,91.65,Operativo
2/3/2024 10:54,8,Cascada,300,280,7.11,379.63,31,65.38,25.06,96.81,Operativo
2/3/2024 10:54,6,Navegante,280,180,8.2,245.3,37,50.42,23.16,84.29,Operativo
2/3/2024 10:54,7,Aventura,180,100,4.22,293.25,27,43.99,21.29,80.8,Operativo
2/3/2024 10:54,4,Remolino,120,150,7.38,280.8,64,99.84,24.05,81.14,Operativo
2/3/2024 10:54,3,Vista al Cielo,350,350,2.11,500.18,35,97.26,30.23,75.04,Operativo
2/3/2024 10:54,2,Caballos Mágicos,80,200,3.43,271.34,33,49.75,27.3,85.99,Operativo
